"Version (0 = Fixed Task)","Task","Concept","Att 1 - Panel Efficiency","Att 2 - Panel Visibility","Att 3 - Inverter Type","Att 4 - Failure in First Five Years","Att 5 - Environmental Benefits","Att 6 - Savings in 25 Years"
239,2,3,3,1,3,2,3,1
239,3,1,1,2,3,3,3,4
239,3,2,2,2,2,4,2,4
239,3,3,2,1,2,2,1,2
239,4,1,1,1,2,1,2,1
239,4,2,2,1,1,4,2,1
239,4,3,1,2,1,2,1,3
239,5,1,3,1,3,3,1,2
239,5,2,2,2,1,1,3,3
239,5,3,3,1,2,3,1,4
239,6,1,1,2,2,3,3,5
239,6,2,2,1,1,4,1,3
239,6,3,1,2,3,2,2,4
239,7,1,3,1,1,3,3,5
239,7,2,3,2,3,2,1,3
239,7,3,2,2,2,1,1,5
239,8,1,3,2,1,2,3,1
239,8,2,2,1,3,4,2,1
239,8,3,1,1,2,3,3,1
239,9,1,2,2,2,4,1,4
239,9,2,1,1,3,4,3,3
239,9,3,3,1,1,1,2,5
239,10,1,2,2,1,3,2,2
239,10,2,1,2,2,2,2,1
239,10,3,3,1,3,2,2,2
239,11,1,3,2,3,4,1,4
239,11,2,1,1,1,3,2,3
239,11,3,3,2,2,1,1,2
239,12,1,2,2,3,2,2,5
239,12,2,1,2,1,3,1,3
239,12,3,2,1,2,1,3,5
239,13,1,1,1,2,1,3,1
239,13,2,2,1,1,2,3,2
239,13,3,3,2,3,4,1,1
239,14,1,2,2,3,3,3,5
239,14,2,1,1,3,2,1,5
239,14,3,3,1,2,1,2,4
239,15,1,1,1,1,4,1,4
239,15,2,3,2,3,1,2,5
239,15,3,2,2,2,3,3,3
240,1,1,2,1,3,3,2,4
240,1,2,1,2,1,1,2,4
240,1,3,1,1,2,4,1,2
240,2,1,3,1,2,2,3,3
240,2,2,3,2,3,4,3,2
240,2,3,2,1,1,1,1,1
240,3,1,3,1,2,4,2,3
240,3,2,1,2,3,2,1,1
240,3,3,3,2,1,3,2,2
240,4,1,1,2,2,4,3,5
240,4,2,2,1,3,3,1,5
240,4,3,2,1,1,1,3,4
240,5,1,1,1,3,2,3,2
240,5,2,3,2,1,1,2,3
240,5,3,2,2,2,2,1,3
240,6,1,3,1,2,3,2,1
240,6,2,2,2,3,1,3,2
240,6,3,2,1,1,4,1,3
240,7,1,1,2,1,2,2,4
240,7,2,2,1,3,4,1,2
240,7,3,3,2,1,2,3,4
240,8,1,1,1,2,3,1,5
240,8,2,1,2,2,4,2,5
240,8,3,3,1,1,1,3,3
240,9,1,2,2,2,1,3,1
240,9,2,1,1,1,4,3,2
240,9,3,3,2,3,3,1,1
240,10,1,1,1,3,1,2,4
240,10,2,2,2,1,3,1,2
240,10,3,3,1,3,2,3,3
240,11,1,2,2,2,2,2,2
240,11,2,2,1,1,4,1,3
240,11,3,1,2,2,1,2,1
240,12,1,3,2,3,2,1,5
240,12,2,3,1,2,2,1,4
240,12,3,1,2,1,3,2,5
240,13,1,3,1,1,4,3,5
240,13,2,2,1,3,3,3,3
240,13,3,1,1,2,1,2,4
240,14,1,3,1,3,4,2,1
240,14,2,2,2,1,2,3,1
240,14,3,1,2,2,1,3,2
240,15,1,3,1,1,3,1,1
240,15,2,1,2,1,4,3,2
240,15,3,2,2,3,1,2,3
241,1,1,1,2,2,4,1,4
241,1,2,2,2,3,2,2,4
241,1,3,2,1,2,3,3,5
241,2,1,1,1,3,1,1,5
241,2,2,3,2,3,3,3,5
241,2,3,2,1,1,2,2,4
241,3,1,1,2,2,3,1,3
241,3,2,1,1,1,4,1,2
241,3,3,3,1,2,4,2,1
241,4,1,3,2,2,1,1,3
241,4,2,2,1,3,3,2,2
241,4,3,3,2,1,4,1,1
241,5,1,2,2,2,1,3,3
241,5,2,1,2,1,2,2,3
241,5,3,1,1,3,3,3,1
241,6,1,3,1,1,3,3,4
241,6,2,3,2,3,1,3,5
241,6,3,2,2,2,2,2,5
241,7,1,2,1,3,4,1,2
241,7,2,2,1,1,2,1,1
241,7,3,1,1,2,4,2,1
241,8,1,3,2,1,4,2,4
241,8,2,1,2,3,1,1,2
241,8,3,2,1,3,2,3,3
241,9,1,3,1,1,3,2,2
241,9,2,1,2,2,3,3,4
241,9,3,3,2,2,1,1,2
241,10,1,2,2,3,4,1,4
241,10,2,3,1,1,2,3,5
241,10,3,1,1,1,1,2,3
241,11,1,1,1,3,2,1,1
241,11,2,2,2,2,4,2,1
241,11,3,2,2,1,3,3,1
241,12,1,1,1,3,3,2,3
241,12,2,3,1,2,1,1,4
241,12,3,2,1,2,4,1,5
241,13,1,3,1,3,2,2,2
241,13,2,1,2,1,3,2,3
241,13,3,3,2,2,1,3,4
241,14,1,2,2,3,3,3,4
241,14,2,3,1,2,3,2,2
241,14,3,3,2,1,2,1,2
241,15,1,1,1,3,1,3,4
241,15,2,2,1,2,4,3,5
241,15,3,1,2,1,2,1,5
242,1,1,1,1,2,2,1,1
242,1,2,2,1,1,2,3,1
242,1,3,3,2,3,1,2,1
242,2,1,1,2,2,4,3,5
242,2,2,3,2,1,1,1,3
242,2,3,3,1,3,4,2,5
242,3,1,2,2,3,3,1,2
242,3,2,2,1,1,3,2,4
242,3,3,1,2,3,4,3,3
242,4,1,1,2,2,2,1,5
242,4,2,3,1,1,1,3,5
242,4,3,2,1,2,2,2,4
242,5,1,3,1,2,3,1,1
242,5,2,2,2,2,1,2,3
242,5,3,1,2,1,4,1,2
242,6,1,1,1,3,2,1,4
242,6,2,2,2,3,1,2,5
242,6,3,3,2,3,4,3,3
242,7,1,3,2,3,3,2,4
242,7,2,1,2,1,1,3,5
242,7,3,2,1,2,3,3,3
242,8,1,3,1,1,4,2,1
242,8,2,1,2,1,1,3,2
242,8,3,2,1,2,2,1,2
242,9,1,1,1,3,4,2,3
242,9,2,3,2,2,2,3,2
242,9,3,2,1,1,3,3,1
242,10,1,2,1,3,4,3,2
242,10,2,3,2,2,2,2,3
242,10,3,1,2,3,1,1,1
242,11,1,2,1,1,1,1,5
242,11,2,1,1,1,3,1,4
242,11,3,3,2,1,4,2,5
242,12,1,3,1,2,2,1,3
242,12,2,2,2,2,3,2,4
242,12,3,1,1,3,4,3,4
242,13,1,2,2,3,1,2,2
242,13,2,3,2,1,3,1,1
242,13,3,1,2,2,2,3,1
242,14,1,3,1,1,1,1,5
242,14,2,2,2,3,3,2,4
242,14,3,1,1,3,2,3,3
242,15,1,3,1,2,3,2,3
242,15,2,2,2,1,4,1,4
242,15,3,3,1,2,3,3,2
243,1,1,1,1,3,1,2,2
243,1,2,2,1,1,2,1,1
243,1,3,1,2,2,4,3,1
243,2,1,3,2,3,2,3,5
243,2,2,2,2,1,1,1,3
243,2,3,1,1,2,2,2,5
243,3,1,3,2,2,3,2,3
243,3,2,3,1,3,4,1,5
243,3,3,1,1,1,1,3,4
243,4,1,2,2,3,3,1,1
243,4,2,1,1,1,3,2,2
243,4,3,2,2,2,4,1,3
243,5,1,2,1,1,4,3,4
243,5,2,3,2,1,2,2,5
243,5,3,1,2,2,3,1,5
243,6,1,2,1,2,1,3,1
243,6,2,3,2,3,4,3,2
243,6,3,1,1,3,2,2,2
243,7,1,3,2,3,4,1,4
243,7,2,1,2,1,1,3,3
243,7,3,2,1,2,1,2,2
243,8,1,1,1,2,3,1,1
243,8,2,2,2,3,4,2,1
243,8,3,3,1,1,2,3,1
243,9,1,2,2,3,2,1,3
243,9,2,1,1,2,1,3,5
243,9,3,3,2,1,1,3,4
243,10,1,1,2,1,2,1,5
243,10,2,3,1,3,3,3,5
243,10,3,2,1,2,4,2,4
243,11,1,1,1,3,3,1,3
243,11,2,2,1,3,1,2,1
243,11,3,3,2,1,4,2,2
243,12,1,3,1,3,1,1,3
243,12,2,2,2,2,2,2,2
243,12,3,3,1,2,4,3,4
243,13,1,1,2,1,3,3,2
243,13,2,1,2,2,2,1,4
243,13,3,2,1,1,4,1,3
243,14,1,2,2,1,1,2,1
243,14,2,3,2,3,2,2,3
243,14,3,1,1,2,4,3,2
243,15,1,1,1,1,4,2,5
243,15,2,2,2,3,3,1,5
243,15,3,3,1,2,3,3,4
244,1,1,3,1,1,2,2,1
244,1,2,2,2,3,2,3,1
244,1,3,3,1,2,1,1,2
244,2,1,2,2,2,1,1,2
244,2,2,1,2,1,3,2,4
244,2,3,1,1,3,4,2,4
244,3,1,2,2,2,3,3,5
244,3,2,2,1,1,2,1,3
244,3,3,1,2,3,1,3,4
244,4,1,3,2,3,3,3,2
244,4,2,1,2,2,4,2,1
244,4,3,3,1,3,1,1,1
244,5,1,2,1,1,2,1,5
244,5,2,3,1,2,3,3,3
244,5,3,3,2,1,4,1,5
244,6,1,3,2,1,3,1,4
244,6,2,1,1,3,2,2,5
244,6,3,2,2,2,1,2,3
244,7,1,2,1,3,4,3,4
244,7,2,1,2,3,3,3,3
244,7,3,1,1,1,1,1,2
244,8,1,2,1,3,2,3,2
244,8,2,2,2,1,2,3,1
244,8,3,1,2,2,4,2,1
244,9,1,3,2,3,2,1,2
244,9,2,3,1,2,1,2,1
244,9,3,1,1,1,3,2,3
244,10,1,2,2,2,4,1,5
244,10,2,3,2,2,2,3,4
244,10,3,1,1,1,1,2,5
244,11,1,1,1,1,4,1,3
244,11,2,2,2,3,4,3,4
244,11,3,2,1,2,3,2,5
244,12,1,3,1,3,2,3,3
244,12,2,1,1,2,1,2,2
244,12,3,3,2,1,1,1,1
244,13,1,3,1,1,4,3,3
244,13,2,1,2,2,4,1,2
244,13,3,1,2,3,3,2,1
244,14,1,2,2,1,2,2,4
244,14,2,1,2,2,1,1,4
244,14,3,2,1,3,3,3,5
244,15,1,2,1,3,4,1,3
244,15,2,2,1,1,1,2,2
244,15,3,3,2,2,3,3,1
245,1,1,3,1,2,2,3,3
245,1,2,3,2,3,1,2,5
245,1,3,2,1,1,3,3,5
245,2,1,3,2,1,1,1,1
245,2,2,1,1,3,3,1,1
245,2,3,1,2,3,2,2,2
245,3,1,2,1,3,2,1,4
245,3,2,3,1,2,3,2,4
245,3,3,1,2,1,4,3,3
245,4,1,1,2,1,2,3,4
245,4,2,1,1,2,2,1,5
245,4,3,2,2,2,1,2,5
245,5,1,1,2,2,4,2,1
245,5,2,3,1,3,3,1,2
245,5,3,2,1,1,4,3,2
245,6,1,3,2,1,2,2,2
245,6,2,3,2,2,1,3,4
245,6,3,2,1,3,1,1,4
245,7,1,3,2,1,4,2,5
245,7,2,1,2,3,3,1,3
245,7,3,2,1,2,4,2,3
245,8,1,1,1,3,2,1,4
245,8,2,2,1,2,1,3,5
245,8,3,2,2,2,3,3,3
245,9,1,1,2,3,3,3,1
245,9,2,3,2,1,4,1,1
245,9,3,3,1,2,2,2,3
245,10,1,2,2,1,2,3,2
245,10,2,1,1,1,1,2,2
245,10,3,1,1,2,3,1,1
245,11,1,3,1,1,4,2,4
245,11,2,2,2,2,4,1,3
245,11,3,3,2,3,2,3,5
245,12,1,1,1,1,1,1,2
245,12,2,2,1,1,3,2,1
245,12,3,3,2,3,1,3,2
245,13,1,3,1,3,4,2,5
245,13,2,1,2,2,2,3,4
245,13,3,2,1,3,1,2,3
245,14,1,1,2,3,2,2,1
245,14,2,3,1,2,2,3,2
245,14,3,2,2,2,3,1,2
245,15,1,1,1,1,1,1,3
245,15,2,3,2,2,4,2,2
245,15,3,2,1,1,3,3,1
246,1,1,3,1,3,4,1,5
246,1,2,1,2,3,4,1,5
246,1,3,2,2,1,3,2,3
246,2,1,1,1,1,2,3,4
246,2,2,1,2,2,1,1,5
246,2,3,2,2,3,1,2,4
246,3,1,3,2,1,3,3,2
246,3,2,2,1,2,4,3,1
246,3,3,3,2,3,1,1,1
246,4,1,1,1,2,3,3,5
246,4,2,2,1,3,2,3,3
246,4,3,3,2,1,3,2,4
246,5,1,3,1,3,4,1,1
246,5,2,1,1,2,2,1,2
246,5,3,2,2,2,1,3,3
246,6,1,2,2,1,2,2,4
246,6,2,1,1,1,2,1,5
246,6,3,3,1,3,3,2,4
246,7,1,2,1,1,1,1,2
246,7,2,1,1,3,4,2,1
246,7,3,3,2,1,1,3,1
246,8,1,2,1,2,3,1,3
246,8,2,3,2,3,3,1,4
246,8,3,1,2,2,4,3,5
246,9,1,1,1,1,4,3,4
246,9,2,2,2,2,4,2,5
246,9,3,3,1,1,2,2,3
246,10,1,1,2,3,1,3,3
246,10,2,2,2,3,2,2,5
246,10,3,3,1,2,1,3,3
246,11,1,1,2,3,3,2,2
246,11,2,2,1,1,4,3,2
246,11,3,2,2,2,2,1,4
246,12,1,1,2,2,3,2,3
246,12,2,3,1,3,3,1,4
246,12,3,2,2,1,4,2,5
246,13,1,3,2,1,1,1,4
246,13,2,2,2,2,2,1,5
246,13,3,3,1,3,1,2,5
246,14,1,1,1,2,2,2,1
246,14,2,2,1,1,3,3,1
246,14,3,1,2,3,4,3,2
246,15,1,1,1,2,3,1,2
246,15,2,3,1,3,1,1,1
246,15,3,3,2,1,4,3,3
247,1,1,1,1,3,2,3,3
247,1,2,2,2,1,2,1,2
247,1,3,3,2,2,1,2,1
247,2,1,1,2,3,4,3,5
247,2,2,3,1,1,3,2,5
247,2,3,2,1,2,1,3,4
247,3,1,3,1,2,2,1,2
247,3,2,1,1,1,1,2,3
247,3,3,2,2,3,3,1,4
247,4,1,1,1,3,1,2,1
247,4,2,2,2,1,4,1,1
247,4,3,3,2,2,2,3,1
247,5,1,3,1,1,3,1,5
247,5,2,3,2,2,4,3,4
247,5,3,1,1,1,2,2,3
247,6,1,1,2,2,3,2,1
247,6,2,2,2,3,4,2,2
247,6,3,2,1,3,1,3,2
247,7,1,1,1,1,2,1,4
247,7,2,3,2,3,4,1,3
247,7,3,1,1,2,1,3,5
247,8,1,2,1,3,1,2,4
247,8,2,3,2,2,2,1,4
247,8,3,3,2,1,3,3,5
247,9,1,1,2,1,3,1,3
247,9,2,2,2,1,3,2,1
247,9,3,2,1,3,4,2,2
247,10,1,1,2,3,1,3,5
247,10,2,2,1,2,2,3,5
247,10,3,2,1,2,4,1,3
247,11,1,3,1,2,4,3,2
247,11,2,3,1,1,3,1,2
247,11,3,1,2,3,2,3,1
247,12,1,2,2,1,1,3,4
247,12,2,3,1,3,3,2,4
247,12,3,1,2,1,4,1,2
247,13,1,2,1,2,2,2,5
247,13,2,3,2,2,1,3,3
247,13,3,2,2,3,2,1,5
247,14,1,3,1,2,1,2,1
247,14,2,1,2,3,4,1,1
247,14,3,1,1,2,3,1,1
247,15,1,3,1,1,4,3,4
247,15,2,2,1,3,3,2,2
247,15,3,1,2,1,1,3,3
248,1,1,2,2,1,2,2,1
248,1,2,2,2,3,3,3,3
248,1,3,3,1,3,1,1,2
248,2,1,1,2,2,4,2,3
248,2,2,3,1,2,2,2,4
248,2,3,3,2,1,3,1,5
248,3,1,1,1,1,2,2,2
248,3,2,3,2,2,1,1,3
248,3,3,2,1,3,4,1,4
248,4,1,1,1,2,4,1,4
248,4,2,2,1,1,1,3,5
248,4,3,1,2,3,2,3,5
248,5,1,1,1,3,3,2,2
248,5,2,2,1,1,2,3,1
248,5,3,2,2,2,4,2,2
248,6,1,3,2,3,2,1,1
248,6,2,3,1,1,4,3,1
248,6,3,3,2,2,3,2,3
248,7,1,1,2,1,3,3,4
248,7,2,2,2,3,1,2,3
248,7,3,1,1,2,3,1,5
248,8,1,3,1,3,4,2,3
248,8,2,1,2,1,1,1,4
248,8,3,2,2,3,1,3,2
248,9,1,1,2,2,1,2,1
248,9,2,3,2,1,4,1,2
248,9,3,2,1,2,2,3,1
248,10,1,3,1,3,2,3,5
248,10,2,1,1,1,2,2,3
248,10,3,2,1,2,1,1,5
248,11,1,1,1,1,4,3,5
248,11,2,3,1,3,1,1,4
248,11,3,2,2,2,3,2,4
248,12,1,1,2,3,2,2,1
248,12,2,3,1,2,4,3,3
248,12,3,2,2,2,3,1,2
248,13,1,1,1,1,4,3,2
248,13,2,2,2,3,2,1,2
248,13,3,2,2,1,3,2,1
248,14,1,3,2,1,2,2,5
248,14,2,1,1,1,3,1,4
248,14,3,3,1,3,1,3,5
248,15,1,2,2,2,4,2,3
248,15,2,2,1,3,1,1,4
248,15,3,1,2,2,3,3,4
249,1,1,3,2,3,4,3,1
249,1,2,1,1,2,1,1,1
249,1,3,3,1,2,2,2,3
249,2,1,3,2,3,3,3,3
249,2,2,3,1,3,4,2,4
249,2,3,2,2,1,1,1,5
249,3,1,1,1,1,4,1,3
249,3,2,2,1,1,3,3,1
249,3,3,1,2,2,2,2,2
249,4,1,1,2,3,4,3,4
249,4,2,2,1,2,1,3,5
249,4,3,3,2,1,2,2,5
249,5,1,3,2,2,2,1,2
249,5,2,1,2,1,1,2,4
249,5,3,2,1,3,3,1,3
249,6,1,1,1,3,4,1,1
249,6,2,3,1,2,3,1,2
249,6,3,2,2,1,2,3,3
249,7,1,3,2,1,3,3,4
249,7,2,1,1,3,1,2,5
249,7,3,2,1,2,4,2,5
249,8,1,3,2,3,2,1,2
249,8,2,1,2,1,1,2,2
249,8,3,2,1,3,3,2,1
249,9,1,1,2,2,2,1,3
249,9,2,3,1,1,4,3,1
249,9,3,2,2,3,2,3,2
249,10,1,1,2,2,3,3,1
249,10,2,3,1,2,1,2,2
249,10,3,2,1,1,1,1,1
249,11,1,2,2,1,4,1,5
249,11,2,3,1,3,3,2,5
249,11,3,1,1,3,2,3,4
249,12,1,2,2,2,4,3,4
249,12,2,1,1,1,2,1,3
249,12,3,3,2,1,3,2,4
249,13,1,3,1,2,2,1,3
249,13,2,2,1,2,4,3,2
249,13,3,1,2,3,1,2,1
249,14,1,2,1,3,3,3,3
249,14,2,1,2,2,4,1,4
249,14,3,3,2,3,1,2,5
249,15,1,2,1,1,2,2,2
249,15,2,3,2,1,1,1,1
249,15,3,1,2,2,3,3,1
250,1,1,1,1,1,1,3,3
250,1,2,2,1,3,3,2,4
250,1,3,3,2,3,4,1,5
250,2,1,1,1,1,4,2,3
250,2,2,3,2,2,1,3,2
250,2,3,2,2,2,2,1,4
250,3,1,1,1,3,3,2,5
250,3,2,2,1,2,4,1,5
250,3,3,2,2,3,1,3,3
250,4,1,1,1,1,2,2,2
250,4,2,3,2,1,3,1,2
250,4,3,2,1,2,1,3,1
250,5,1,3,2,2,4,2,1
250,5,2,1,2,1,2,3,3
250,5,3,1,1,3,3,1,2
250,6,1,3,1,3,1,3,5
250,6,2,3,1,2,2,2,4
250,6,3,2,2,1,4,1,3
250,7,1,2,2,3,4,2,4
250,7,2,1,1,3,2,3,4
250,7,3,1,2,1,1,1,5
250,8,1,3,1,1,4,2,1
250,8,2,3,2,2,3,1,1
250,8,3,2,1,2,3,3,3
250,9,1,2,2,2,1,2,4
250,9,2,2,1,3,3,1,3
250,9,3,1,2,3,4,3,2
250,10,1,3,2,1,2,3,5
250,10,2,1,1,2,2,1,5
250,10,3,3,2,1,1,1,4
250,11,1,2,2,1,4,2,2
250,11,2,1,1,2,3,3,1
250,11,3,3,1,1,1,2,2
250,12,1,3,2,3,3,3,5
250,12,2,2,1,2,2,1,4
250,12,3,3,1,3,1,2,3
250,13,1,1,1,1,1,3,2
250,13,2,1,2,2,3,2,2
250,13,3,2,2,3,2,1,1
250,14,1,1,2,3,3,1,5
250,14,2,2,2,2,4,2,5
250,14,3,3,1,1,2,3,5
250,15,1,3,1,3,4,1,1
250,15,2,2,1,1,2,3,1
250,15,3,1,2,1,1,2,3
251,1,1,3,2,2,3,3,4
251,1,2,3,1,2,4,2,3
251,1,3,2,1,3,1,1,2
251,2,1,1,2,3,4,2,2
251,2,2,1,2,3,2,3,1
251,2,3,2,1,1,3,1,1
251,3,1,2,1,1,2,2,2
251,3,2,3,2,2,3,3,4
251,3,3,1,1,2,1,3,4
251,4,1,3,2,3,4,1,3
251,4,2,2,2,1,3,2,3
251,4,3,1,1,2,4,2,5
251,5,1,2,2,3,2,2,4
251,5,2,1,1,2,1,1,4
251,5,3,3,1,1,4,1,3
251,6,1,1,2,3,1,3,1
251,6,2,3,1,2,1,1,1
251,6,3,2,2,1,3,3,2
251,7,1,1,2,2,2,1,5
251,7,2,3,1,1,3,3,5
251,7,3,1,1,1,1,2,4
251,8,1,3,2,3,2,2,5
251,8,2,2,2,3,4,3,3
251,8,3,2,1,2,2,1,4
251,9,1,1,1,3,4,3,1
251,9,2,3,2,2,3,2,3
251,9,3,3,1,2,1,1,2
251,10,1,2,1,3,3,3,5
251,10,2,2,2,3,2,1,4
251,10,3,1,2,1,4,2,5
251,11,1,1,2,1,1,2,3
251,11,2,2,2,1,4,1,1
251,11,3,3,1,2,2,3,2
251,12,1,2,1,3,1,2,1
251,12,2,3,2,2,3,3,3
251,12,3,1,1,3,3,1,2
251,13,1,3,1,3,4,2,2
251,13,2,3,2,1,2,3,1
251,13,3,1,2,2,2,3,1
251,14,1,2,2,2,1,1,5
251,14,2,2,1,1,3,2,3
251,14,3,1,1,1,4,1,4
251,15,1,1,1,3,1,3,4
251,15,2,3,2,2,2,1,2
251,15,3,2,2,1,3,1,2
252,1,1,3,1,1,4,3,5
252,1,2,2,2,2,3,2,5
252,1,3,1,1,2,2,2,3
252,2,1,3,1,3,1,1,2
252,2,2,2,1,3,4,2,4
252,2,3,1,2,1,1,3,4
252,3,1,1,2,2,4,3,1
252,3,2,2,1,1,3,3,2
252,3,3,3,2,3,2,1,3
252,4,1,1,2,1,3,1,3
252,4,2,2,2,2,1,2,1
252,4,3,1,1,3,2,2,1
252,5,1,3,1,1,4,1,4
252,5,2,3,1,3,3,2,5
252,5,3,2,2,3,1,3,5
252,6,1,2,2,2,1,1,1
252,6,2,1,1,1,2,3,3
252,6,3,3,2,2,4,2,2
252,7,1,2,1,2,4,3,2
252,7,2,1,2,3,4,1,4
252,7,3,1,1,1,3,2,4
252,8,1,3,2,1,2,2,3
252,8,2,1,1,2,2,1,5
252,8,3,2,1,3,1,1,5
252,9,1,3,2,1,3,3,4
252,9,2,2,2,2,1,1,2
252,9,3,3,1,3,4,2,3
252,10,1,1,1,3,3,3,1
252,10,2,2,2,1,2,2,2
252,10,3,3,1,1,2,3,1
252,11,1,3,1,3,1,1,3
252,11,2,2,2,2,4,3,5
252,11,3,1,1,2,3,2,4
252,12,1,2,2,1,3,1,1
252,12,2,1,2,3,4,2,2
252,12,3,3,2,2,1,3,2
252,13,1,3,1,1,2,1,5
252,13,2,2,1,2,1,3,4
252,13,3,1,2,3,3,2,5
252,14,1,2,2,3,2,2,3
252,14,2,2,1,1,3,3,3
252,14,3,1,1,2,4,1,1
252,15,1,3,2,2,4,2,4
252,15,2,1,2,1,2,3,5
252,15,3,2,1,3,1,3,3
253,1,1,3,1,2,2,1,1
253,1,2,2,1,3,2,2,2
253,1,3,1,2,3,3,1,1
253,2,1,2,2,1,1,2,4
253,2,2,3,2,2,4,3,4
253,2,3,3,1,1,1,1,5
253,3,1,3,2,3,2,3,5
253,3,2,1,2,1,4,2,3
253,3,3,1,1,2,3,1,5
253,4,1,2,2,3,3,3,2
253,4,2,3,1,1,4,1,1
253,4,3,1,2,2,1,2,3
253,5,1,2,1,1,2,3,2
253,5,2,3,1,2,3,2,1
253,5,3,1,1,3,4,1,2
253,6,1,3,2,3,2,1,4
253,6,2,2,1,1,3,2,3
253,6,3,1,2,2,1,1,5
253,7,1,1,1,2,2,3,3
253,7,2,3,2,3,3,2,5
253,7,3,1,1,1,4,3,4
253,8,1,2,1,2,1,2,1
253,8,2,2,2,1,4,1,3
253,8,3,3,2,3,1,3,1
253,9,1,3,1,1,1,2,4
253,9,2,1,2,2,3,3,2
253,9,3,2,2,3,2,1,4
253,10,1,2,1,1,1,3,1
253,10,2,1,1,3,3,2,1
253,10,3,2,1,2,4,1,2
253,11,1,3,2,1,4,3,5
253,11,2,2,2,2,1,2,4
253,11,3,3,1,3,3,1,3
253,12,1,3,2,1,4,1,4
253,12,2,1,2,3,2,2,2
253,12,3,2,1,2,2,3,3
253,13,1,2,1,2,4,2,5
253,13,2,1,2,2,1,1,5
253,13,3,1,1,3,2,1,4
253,14,1,3,1,2,2,2,2
253,14,2,3,2,3,3,3,1
253,14,3,1,2,1,1,3,2
253,15,1,3,2,1,2,2,1
253,15,2,2,1,1,3,3,3
253,15,3,1,2,3,4,3,2
254,1,1,2,1,1,1,2,5
254,1,2,1,1,2,3,1,5
254,1,3,3,2,2,4,1,3
254,2,1,3,2,3,1,3,2
254,2,2,2,1,3,2,1,4
254,2,3,3,2,1,3,2,4
254,3,1,2,2,3,2,1,3
254,3,2,1,1,2,4,3,1
254,3,3,3,2,1,4,2,1
254,4,1,3,1,2,2,1,4
254,4,2,2,1,1,1,3,3
254,4,3,1,1,3,3,2,5
254,5,1,1,2,1,2,1,5
254,5,2,1,2,2,3,1,5
254,5,3,3,1,3,4,3,4
254,6,1,1,2,1,4,2,2
254,6,2,2,1,3,1,1,1
254,6,3,1,1,2,3,2,2
254,7,1,3,2,2,1,2,2
254,7,2,2,2,1,4,1,1
254,7,3,3,1,2,2,3,3
254,8,1,2,2,1,3,3,4
254,8,2,2,2,1,1,1,3
254,8,3,1,1,3,1,2,5
254,9,1,2,2,3,2,3,1
254,9,2,1,1,1,3,2,3
254,9,3,2,1,3,4,3,2
254,10,1,1,1,3,2,2,4
254,10,2,2,1,2,4,2,5
254,10,3,3,2,2,1,3,3
254,11,1,3,1,2,2,2,4
254,11,2,1,2,3,2,3,3
254,11,3,1,2,1,3,1,2
254,12,1,3,1,3,4,1,1
254,12,2,3,1,1,1,1,2
254,12,3,1,2,2,3,1,1
254,13,1,1,1,2,4,3,5
254,13,2,3,2,1,2,2,4
254,13,3,2,2,3,3,1,5
254,14,1,2,1,1,1,3,1
254,14,2,3,2,2,1,2,3
254,14,3,1,2,3,1,3,1
254,15,1,2,1,1,4,3,5
254,15,2,3,2,3,3,2,5
254,15,3,2,1,2,4,2,4
255,1,1,2,2,2,4,2,2
255,1,2,3,2,1,3,3,3
255,1,3,1,1,3,2,1,2
255,2,1,1,2,2,1,3,4
255,2,2,2,2,2,2,1,2
255,2,3,3,1,1,3,1,4
255,3,1,2,1,3,4,1,3
255,3,2,3,1,1,1,2,1
255,3,3,1,2,3,2,3,1
255,4,1,3,2,1,2,2,1
255,4,2,2,2,3,4,3,1
255,4,3,1,1,2,3,1,2
255,5,1,3,1,3,1,1,3
255,5,2,2,1,2,4,2,4
255,5,3,2,1,1,1,3,5
255,6,1,3,2,2,3,1,4
255,6,2,3,1,3,3,3,4
255,6,3,1,2,3,4,1,3
255,7,1,1,1,2,2,3,5
255,7,2,1,2,1,2,2,5
255,7,3,2,2,3,1,2,4
255,8,1,3,2,2,4,3,1
255,8,2,1,1,1,3,2,2
255,8,3,3,1,1,1,1,2
255,9,1,2,1,2,3,3,2
255,9,2,2,2,3,4,2,3
255,9,3,2,1,1,2,1,1
255,10,1,1,2,1,1,1,5
255,10,2,2,2,3,2,3,4
255,10,3,3,1,2,3,2,3
255,11,1,1,2,1,4,1,5
255,11,2,3,1,3,1,2,3
255,11,3,1,1,2,2,3,3
255,12,1,3,2,2,3,1,1
255,12,2,3,1,3,4,3,2
255,12,3,2,2,1,1,2,1
255,13,1,3,1,1,2,2,5
255,13,2,1,2,3,3,3,4
255,13,3,2,2,2,3,1,5
255,14,1,1,2,3,1,2,2
255,14,2,1,1,1,1,1,4
255,14,3,2,1,2,2,3,4
255,15,1,1,2,2,1,2,1
255,15,2,3,2,3,3,3,2
255,15,3,2,2,2,4,1,3
256,1,1,1,1,1,2,2,3
256,1,2,2,1,3,2,2,5
256,1,3,3,1,1,4,3,5
256,2,1,1,1,2,3,1,1
256,2,2,1,2,1,4,1,2
256,2,3,3,2,2,4,3,3
256,3,1,2,2,1,2,1,2
256,3,2,3,1,2,1,1,3
256,3,3,2,1,3,3,3,4
256,4,1,2,2,1,1,2,2
256,4,2,3,1,3,3,2,1
